#             1	              2	              3	              4              5	              6	              7	              8	              9	             10
#       Time, s	   Pressure, Pa	     dPdt, Pa/s	         r_f, m	       A_f, m^2	        M_f, kg	       S_c, m/s	           γ_u	   ρ_u, kg/m^3	         T_u, K
1.165500000e-01	1.013250000e+05	0.000000000e+00	5.950968900e-02	4.450258366e-02	1.728724214e-04	6.596758783e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.166000000e-01	1.013250000e+05	0.000000000e+00	5.953280889e-02	4.453716945e-02	1.730805774e-04	6.599252015e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.166500000e-01	1.013250000e+05	0.000000000e+00	5.955622331e-02	4.457220952e-02	1.732885353e-04	6.603336765e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.167000000e-01	1.013250000e+05	0.000000000e+00	5.957960287e-02	4.460721118e-02	1.735004363e-04	6.593235199e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.167500000e-01	1.013250000e+05	0.000000000e+00	5.960336299e-02	4.464279664e-02	1.737086175e-04	6.598455632e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.168000000e-01	1.013250000e+05	0.000000000e+00	5.962656242e-02	4.467755606e-02	1.739180407e-04	6.597965977e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.168500000e-01	1.013250000e+05	0.000000000e+00	5.964945629e-02	4.471187092e-02	1.741296893e-04	6.599186737e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.169000000e-01	1.013250000e+05	0.000000000e+00	5.967276158e-02	4.474681598e-02	1.743377063e-04	6.600346905e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.169500000e-01	1.013250000e+05	0.000000000e+00	5.969618312e-02	4.478194908e-02	1.745485127e-04	6.600157635e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.170000000e-01	1.013250000e+05	0.000000000e+00	5.971956791e-02	4.481704083e-02	1.747603064e-04	6.599609135e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.170500000e-01	1.013250000e+05	0.000000000e+00	5.974321720e-02	4.485254346e-02	1.749683859e-04	6.599564281e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.171000000e-01	1.013250000e+05	0.000000000e+00	5.976649560e-02	4.488750304e-02	1.751807778e-04	6.600130123e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.171500000e-01	1.013250000e+05	0.000000000e+00	5.978939770e-02	4.492191078e-02	1.753925308e-04	6.600188939e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.172000000e-01	1.013250000e+05	0.000000000e+00	5.981267623e-02	4.495689758e-02	1.756005506e-04	6.601442725e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.172500000e-01	1.013250000e+05	0.000000000e+00	5.983618503e-02	4.499224427e-02	1.758145265e-04	6.601323301e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.173000000e-01	1.013250000e+05	0.000000000e+00	5.985955234e-02	4.502739200e-02	1.760262017e-04	6.600802190e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.173500000e-01	1.013250000e+05	0.000000000e+00	5.988317567e-02	4.506293877e-02	1.762344165e-04	6.600648083e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.174000000e-01	1.013250000e+05	0.000000000e+00	5.990630373e-02	4.509775389e-02	1.764497697e-04	6.602840454e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.174500000e-01	1.013250000e+05	0.000000000e+00	5.992934961e-02	4.513245866e-02	1.766611665e-04	6.601417022e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.175000000e-01	1.013250000e+05	0.000000000e+00	5.995265833e-02	4.516757281e-02	1.768708422e-04	6.602484961e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.175500000e-01	1.013250000e+05	0.000000000e+00	5.997618180e-02	4.520302435e-02	1.770859358e-04	6.602412832e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.176000000e-01	1.013250000e+05	0.000000000e+00	5.999940207e-02	4.523803257e-02	1.772972884e-04	6.601972572e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.176500000e-01	1.013250000e+05	0.000000000e+00	6.002311435e-02	4.527379655e-02	1.775088452e-04	6.601688113e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.177000000e-01	1.013250000e+05	0.000000000e+00	6.004621614e-02	4.530865335e-02	1.777238473e-04	6.603898207e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.177500000e-01	1.013250000e+05	0.000000000e+00	6.006918107e-02	4.534331695e-02	1.779350660e-04	6.602572707e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.178000000e-01	1.013250000e+05	0.000000000e+00	6.009259417e-02	4.537867068e-02	1.781484031e-04	6.603491341e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.178500000e-01	1.013250000e+05	0.000000000e+00	6.011607540e-02	4.541414110e-02	1.783632144e-04	6.603488398e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.179000000e-01	1.013250000e+05	0.000000000e+00	6.013928238e-02	4.544921088e-02	1.785742462e-04	6.603115361e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.179500000e-01	1.013250000e+05	0.000000000e+00	6.016309120e-02	4.548520419e-02	1.787894110e-04	6.602729615e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.180000000e-01	1.013250000e+05	0.000000000e+00	6.018611399e-02	4.552002278e-02	1.790040256e-04	6.605126122e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.180500000e-01	1.013250000e+05	0.000000000e+00	6.020902937e-02	4.555469215e-02	1.792147660e-04	6.603656568e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.181000000e-01	1.013250000e+05	0.000000000e+00	6.023247210e-02	4.559017301e-02	1.794314655e-04	6.604492331e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.181500000e-01	1.013250000e+05	0.000000000e+00	6.025584614e-02	4.562556367e-02	1.796456964e-04	6.604557477e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.182000000e-01	1.013250000e+05	0.000000000e+00	6.027898830e-02	4.566061676e-02	1.798571466e-04	6.604225953e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.182500000e-01	1.013250000e+05	0.000000000e+00	6.030286875e-02	4.569680223e-02	1.800750098e-04	6.603781150e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.183000000e-01	1.013250000e+05	0.000000000e+00	6.032622013e-02	4.573219989e-02	1.802890608e-04	6.603912722e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.183500000e-01	1.013250000e+05	0.000000000e+00	6.034878187e-02	4.576641356e-02	1.805025012e-04	6.604661585e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.184000000e-01	1.013250000e+05	0.000000000e+00	6.037230144e-02	4.580209335e-02	1.807200859e-04	6.605504751e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.184500000e-01	1.013250000e+05	0.000000000e+00	6.039557580e-02	4.583741485e-02	1.809338424e-04	6.605605695e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.185000000e-01	1.013250000e+05	0.000000000e+00	6.041889841e-02	4.587282323e-02	1.811492735e-04	6.605234753e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.185500000e-01	1.013250000e+05	0.000000000e+00	6.044272907e-02	4.590901704e-02	1.813665524e-04	6.604838118e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.186000000e-01	1.013250000e+05	0.000000000e+00	6.046555596e-02	4.594369972e-02	1.815800086e-04	6.606505532e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.186500000e-01	1.013250000e+05	0.000000000e+00	6.048866546e-02	4.597882513e-02	1.817974707e-04	6.605588353e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.187000000e-01	1.013250000e+05	0.000000000e+00	6.051208356e-02	4.601443330e-02	1.820139976e-04	6.606553852e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.187500000e-01	1.013250000e+05	0.000000000e+00	6.053529044e-02	4.604973390e-02	1.822269566e-04	6.606656898e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.188000000e-01	1.013250000e+05	0.000000000e+00	6.055905577e-02	4.608589798e-02	1.824463698e-04	6.604623494e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.188500000e-01	1.013250000e+05	0.000000000e+00	6.058238633e-02	4.612141430e-02	1.826628694e-04	6.605935059e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.189000000e-01	1.013250000e+05	0.000000000e+00	6.060565565e-02	4.615685099e-02	1.828771249e-04	6.605639967e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.189500000e-01	1.013250000e+05	0.000000000e+00	6.062862929e-02	4.619185076e-02	1.830971147e-04	6.606393681e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.190000000e-01	1.013250000e+05	0.000000000e+00	6.065149265e-02	4.622669569e-02	1.833132348e-04	6.607689506e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.190500000e-01	1.013250000e+05	0.000000000e+00	6.067480514e-02	4.626223864e-02	1.835296475e-04	6.607687222e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.191000000e-01	1.013250000e+05	0.000000000e+00	6.069813722e-02	4.629782513e-02	1.837492072e-04	6.605393983e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.191500000e-01	1.013250000e+05	0.000000000e+00	6.072135150e-02	4.633324553e-02	1.839649070e-04	6.607015918e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.192000000e-01	1.013250000e+05	0.000000000e+00	6.074432994e-02	4.636831943e-02	1.841835267e-04	6.608840071e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.192500000e-01	1.013250000e+05	0.000000000e+00	6.076760098e-02	4.640385347e-02	1.844026528e-04	6.607301583e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.193000000e-01	1.013250000e+05	0.000000000e+00	6.079059853e-02	4.643898327e-02	1.846174532e-04	6.608810917e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.193500000e-01	1.013250000e+05	0.000000000e+00	6.081403876e-02	4.647480296e-02	1.848381158e-04	6.608707086e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.194000000e-01	1.013250000e+05	0.000000000e+00	6.083767760e-02	4.651094014e-02	1.850566698e-04	6.606506815e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.194500000e-01	1.013250000e+05	0.000000000e+00	6.086087813e-02	4.654642093e-02	1.852724078e-04	6.608012397e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.195000000e-01	1.013250000e+05	0.000000000e+00	6.088395952e-02	4.658173293e-02	1.854944100e-04	6.609552150e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.195500000e-01	1.013250000e+05	0.000000000e+00	6.090722172e-02	4.661733510e-02	1.857125178e-04	6.608205641e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.196000000e-01	1.013250000e+05	0.000000000e+00	6.093025572e-02	4.665260142e-02	1.859306010e-04	6.609875353e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.196500000e-01	1.013250000e+05	0.000000000e+00	6.095371806e-02	4.668853726e-02	1.861520863e-04	6.609683994e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.197000000e-01	1.013250000e+05	0.000000000e+00	6.097729057e-02	4.672465577e-02	1.863696728e-04	6.607661041e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.197500000e-01	1.013250000e+05	0.000000000e+00	6.100063717e-02	4.676044190e-02	1.865901160e-04	6.608894813e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.198000000e-01	1.013250000e+05	0.000000000e+00	6.102363917e-02	4.679571322e-02	1.868110671e-04	6.610148501e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.198500000e-01	1.013250000e+05	0.000000000e+00	6.104679999e-02	4.683124152e-02	1.870280775e-04	6.609165076e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.199000000e-01	1.013250000e+05	0.000000000e+00	6.106996454e-02	4.686678901e-02	1.872504049e-04	6.610898963e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.199500000e-01	1.013250000e+05	0.000000000e+00	6.109329496e-02	4.690260468e-02	1.874706390e-04	6.610647698e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.200000000e-01	1.013250000e+05	0.000000000e+00	6.111679761e-02	4.693869857e-02	1.876885406e-04	6.608805292e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.200500000e-01	1.013250000e+05	0.000000000e+00	6.114024741e-02	4.697472515e-02	1.879121874e-04	6.609657517e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.201000000e-01	1.013250000e+05	0.000000000e+00	6.116302159e-02	4.700972696e-02	1.881319137e-04	6.615334522e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.201500000e-01	1.013250000e+05	0.000000000e+00	6.118637573e-02	4.704563367e-02	1.883523328e-04	6.610172415e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.202000000e-01	1.013250000e+05	0.000000000e+00	6.120978842e-02	4.708164416e-02	1.885753819e-04	6.611796699e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.202500000e-01	1.013250000e+05	0.000000000e+00	6.123266990e-02	4.711685091e-02	1.887944973e-04	6.613868559e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.203000000e-01	1.013250000e+05	0.000000000e+00	6.125648207e-02	4.715350366e-02	1.890174309e-04	6.609859247e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.203500000e-01	1.013250000e+05	0.000000000e+00	6.127942769e-02	4.718883606e-02	1.892398347e-04	6.612983123e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.204000000e-01	1.013250000e+05	0.000000000e+00	6.130251691e-02	4.722440293e-02	1.894583146e-04	6.612749832e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.204500000e-01	1.013250000e+05	0.000000000e+00	6.132592356e-02	4.726047244e-02	1.896835083e-04	6.607843521e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.205000000e-01	1.013250000e+05	0.000000000e+00	6.134922160e-02	4.729638826e-02	1.899048812e-04	6.612756784e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.205500000e-01	1.013250000e+05	0.000000000e+00	6.137232672e-02	4.733202016e-02	1.901255837e-04	6.611441173e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.206000000e-01	1.013250000e+05	0.000000000e+00	6.139571617e-02	4.736810419e-02	1.903505013e-04	6.609930167e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.206500000e-01	1.013250000e+05	0.000000000e+00	6.141854850e-02	4.740334200e-02	1.905714790e-04	6.613598329e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.207000000e-01	1.013250000e+05	0.000000000e+00	6.144178092e-02	4.743921074e-02	1.907948846e-04	6.612245598e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.207500000e-01	1.013250000e+05	0.000000000e+00	6.146516430e-02	4.747532624e-02	1.910191382e-04	6.612525990e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.208000000e-01	1.013250000e+05	0.000000000e+00	6.148835135e-02	4.751115207e-02	1.912394445e-04	6.613270473e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.208500000e-01	1.013250000e+05	0.000000000e+00	6.151210961e-02	4.754787448e-02	1.914655459e-04	6.611489243e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.209000000e-01	1.013250000e+05	0.000000000e+00	6.153539045e-02	4.758387273e-02	1.916890747e-04	6.612374789e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.209500000e-01	1.013250000e+05	0.000000000e+00	6.155821365e-02	4.761917655e-02	1.919106946e-04	6.614000606e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.210000000e-01	1.013250000e+05	0.000000000e+00	6.158155684e-02	4.765529829e-02	1.921374363e-04	6.613068357e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.210500000e-01	1.013250000e+05	0.000000000e+00	6.160478247e-02	4.769125168e-02	1.923596373e-04	6.614468860e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.211000000e-01	1.013250000e+05	0.000000000e+00	6.162808360e-02	4.772733557e-02	1.925837242e-04	6.614523786e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.211500000e-01	1.013250000e+05	0.000000000e+00	6.165153926e-02	4.776367256e-02	1.928095385e-04	6.613026673e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.212000000e-01	1.013250000e+05	0.000000000e+00	6.167469182e-02	4.779955353e-02	1.930313917e-04	6.614606711e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.212500000e-01	1.013250000e+05	0.000000000e+00	6.169746304e-02	4.783485667e-02	1.932583830e-04	6.614775466e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.213000000e-01	1.013250000e+05	0.000000000e+00	6.172074072e-02	4.787095846e-02	1.934834102e-04	6.614189727e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.213500000e-01	1.013250000e+05	0.000000000e+00	6.174391089e-02	4.790690704e-02	1.937060529e-04	6.615686654e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.214000000e-01	1.013250000e+05	0.000000000e+00	6.176726617e-02	4.794315647e-02	1.939342548e-04	6.619208793e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.214500000e-01	1.013250000e+05	0.000000000e+00	6.179064776e-02	4.797946047e-02	1.941584408e-04	6.613644727e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.215000000e-01	1.013250000e+05	0.000000000e+00	6.181352001e-02	4.801498692e-02	1.943839314e-04	6.616436316e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.215500000e-01	1.013250000e+05	0.000000000e+00	6.183681167e-02	4.805117835e-02	1.946112522e-04	6.616268887e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.216000000e-01	1.013250000e+05	0.000000000e+00	6.185993770e-02	4.808712589e-02	1.948345636e-04	6.614903400e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.216500000e-01	1.013250000e+05	0.000000000e+00	6.188330764e-02	4.812346623e-02	1.950621504e-04	6.616346994e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.217000000e-01	1.013250000e+05	0.000000000e+00	6.190688366e-02	4.816014093e-02	1.952884374e-04	6.615212819e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.217500000e-01	1.013250000e+05	0.000000000e+00	6.192959579e-02	4.819548498e-02	1.955124466e-04	6.613437663e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.218000000e-01	1.013250000e+05	0.000000000e+00	6.195263268e-02	4.823134767e-02	1.957419223e-04	6.616852888e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.218500000e-01	1.013250000e+05	0.000000000e+00	6.197574485e-02	4.826734093e-02	1.959673721e-04	6.615821697e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.219000000e-01	1.013250000e+05	0.000000000e+00	6.199902650e-02	4.830361171e-02	1.961943753e-04	6.616444448e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.219500000e-01	1.013250000e+05	0.000000000e+00	6.202275403e-02	4.834059117e-02	1.964229493e-04	6.615336533e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.220000000e-01	1.013250000e+05	0.000000000e+00	6.204589017e-02	4.837666254e-02	1.966475062e-04	6.615427450e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.220500000e-01	1.013250000e+05	0.000000000e+00	6.206885710e-02	4.841248341e-02	1.968775323e-04	6.617767980e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.221000000e-01	1.013250000e+05	0.000000000e+00	6.209211476e-02	4.844877125e-02	1.971051619e-04	6.617051821e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.221500000e-01	1.013250000e+05	0.000000000e+00	6.211494678e-02	4.848440820e-02	1.973287631e-04	6.616821519e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.222000000e-01	1.013250000e+05	0.000000000e+00	6.213864445e-02	4.852141013e-02	1.975610836e-04	6.618239584e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.222500000e-01	1.013250000e+05	0.000000000e+00	6.216210238e-02	4.855805164e-02	1.977874854e-04	6.621844402e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.223000000e-01	1.013250000e+05	0.000000000e+00	6.218518767e-02	4.859412458e-02	1.980163267e-04	6.616668337e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.223500000e-01	1.013250000e+05	0.000000000e+00	6.220811721e-02	4.862996739e-02	1.982459052e-04	6.619395777e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.224000000e-01	1.013250000e+05	0.000000000e+00	6.223117057e-02	4.866601710e-02	1.984714329e-04	6.619279640e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.224500000e-01	1.013250000e+05	0.000000000e+00	6.225461435e-02	4.870269101e-02	1.987033686e-04	6.618013630e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.225000000e-01	1.013250000e+05	0.000000000e+00	6.227783850e-02	4.873903496e-02	1.989319130e-04	6.619236767e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.225500000e-01	1.013250000e+05	0.000000000e+00	6.230149235e-02	4.877606530e-02	1.991598918e-04	6.617784783e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.226000000e-01	1.013250000e+05	0.000000000e+00	6.232445530e-02	4.881202749e-02	1.993914618e-04	6.617585280e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.226500000e-01	1.013250000e+05	0.000000000e+00	6.234758055e-02	4.884825724e-02	1.996189465e-04	6.618991179e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.227000000e-01	1.013250000e+05	0.000000000e+00	6.237042062e-02	4.888405340e-02	1.998468488e-04	6.618561034e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.227500000e-01	1.013250000e+05	0.000000000e+00	6.239392230e-02	4.892090015e-02	2.000823637e-04	6.619559305e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.228000000e-01	1.013250000e+05	0.000000000e+00	6.241758241e-02	4.895800933e-02	2.003068003e-04	6.618515247e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.228500000e-01	1.013250000e+05	0.000000000e+00	6.244090177e-02	4.899459782e-02	2.005401624e-04	6.618381397e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
1.229000000e-01	1.013250000e+05	0.000000000e+00	6.246348173e-02	4.903003921e-02	2.007694483e-04	6.621206446e-02	1.352034774e+00	1.361512771e+00	3.000000000e+02
